company_id,name,parent
R644086687768,LESILEGL BRILE LAND LTD,CR119027379060
R644555626744,Grallis Midlands Properties Plc,R38539232928
R647153338641,Grilebrea gliles,R458197108065
R647600876296,Resone B Limited,C934776323096
R652026353427,BRONERESANE LAND PLC,R737749377192
R652327118434,Gree II Group,S332940840982
R65247362901,Gruni Midlands & Co Plc,CR327996901945
R653004568055,Gralli Old & Co,C402691408329
R653709434810,Resonestr Old UK,S917665873990
R653791109090,Stritech Liverpool Properties,CR852538283044
R656131171435,RESONEBR SALLIGLEE UK,CR987157853704
R65737757707,resile sallisora limited,C854872309225
R658483194727,Suniresuni Associated Group,C536590531949
R658526122557,Gluni Old Limited,S611698724195
R658539962657,Sea grilechuni UK Limited,S765454915942
R660276432206,Breeglone B UK,C336308768838
R660939319408,Resalli Properties Limited,S588373303576
R662573207371,Glile Plc,
R6642289124,Suniresuni Midlands International Limited,C27815713567
R664277160460,CHEAGL LAND LTD,R233705955466
R666470705229,Bree International Plc,S484032499382
R668371463227,Gluni seelesane & Co Ltd,S420040260131
R668887724510,Resonestr Liverpool International,S917665873990
R672540523526,Gluni Coventry Land Ltd,S773404608109
R672751554315,Brile Coventry Properties Ltd,R382956930139
R674572385767,Sone brunis UK Plc,S598748209011
R674670160266,Taneabr London International Plc,C918306506787
R67597779317,Glane,R734701416772
R676148315637,straneglea wales & co,S997473245448
R676339194629,SALLIGLEE ASSOCIATED,CR644000980188
R677791634568,Strorachee Associated Plc,R74454827078
R678075894639,Suniresuni groraglone Group Plc,CR478169972249
R678785760314,taniletanalli ii group,S313405170593
R679132505756,Glallich Old Group Ltd,S852414462952
R680183563996,Soras Midlands UK Limited,S125570395564
R680278511061,Resee gralli Group Limited,C903490391789
R680626895636,STRORACHEE B GROUP PLC,CR890024932013
R680843141892,SEA GLALLIGR LAND LTD,C742849827
R681239563875,sonetan limited,
R682814827387,Cheales Midlands International Limited,S100240634395
R684979642676,CHILEGR LESILERES UK,C24232289673
R685526487886,Grallires Group Plc,CR746395669692
R685914147385,Glane London Group Limited,CR80593796701
R686486252879,chee b,R898519571313
R688893959450,LESEETAN GRORAGRORA INTERNATIONAL,R764915829891
R689521536458,resonestrane glorares uk limited,C335815351353
R690359445753,Strorachee Wales,R39059142650
R691571146118,TANALLITANUNI LTD,CR473170780453
R692902556257,soneresite b & co limited,C436822897812
R69327713672,stritech old land,C91966670455
R693525425691,brile tanuni limited,R881353583537
R696406998215,gritebr grora international plc,R491261705032
R697257440259,STRANERES NEW PROPERTIES,R39690855373
R697963696972,Salli Wales,CR837115992054
R698117412928,RESILE BRANEGLALLI UK LIMITED,S137591360572
R69857251443,SANEGREE NEW GROUP LIMITED,CR49340755304
R698982401659,Brilegr resonegrone Properties Limited,R949791269966
R699911658784,Gleeglile Coventry UK Limited,C395103917016
R701430487252,Gree Liverpool International Ltd,R529225707151
R701543979756,gluni old uk limited,CR15288597844
R702737425339,Strilelesile Liverpool Ltd,C169192781986
R703033523648,RESANEBRONE B INTERNATIONAL LIMITED,S487157171483
R704888318412,brunigl midlands uk ltd,S62808276123
R705121169755,gliteles greales & co,C83000252052
R70523329534,gralli,C956946519859
R706381371545,SILEGL LAND,CR967761584959
R7085484122,Sanetanile Wales UK,C953584838063
R708964585612,Lesalli Midlands International Ltd,R711042343453
R709147638721,Lesanestralli Coventry Land Limited,CR779332498584
R709504491821,TANALLIGL WALES & CO PLC,CR380112987081
R709900738464,Cheeres Land Limited,R407930232157
R711042343453,SONELESILE LESALLI & CO LIMITED,S946965306891
R712292619625,Resanebrone Coventry & Co Plc,R17136826010
R712870442185,streeresora properties limited,
R713689431914,Gritebr B Properties Plc,C22527040613
R713745317352,Chitestruni Liverpool Land,C776668468894
R715235920661,Tanunich Liverpool Plc,CR809211692936
R715544568520,STREAGR B UK,C505964779166
R716243391063,Sea II UK,C189980614278
R717615300617,gree london limited,CR171511710883
R717851363411,Taneabr Old Ltd,C25868452830
R717965975046,Chea Group Plc,CR186026359004
R718312206557,Gruni II International Limited,C68551632207
R71958426606,gritebr lesorales international plc,CR665403974739
R719763213485,Breeglone glora Limited,S692626961048
R722380322191,Straneres London Properties Plc,CR219598985242
R724296584591,Greebrile resalligr Group Limited,C858370192866
R724321802862,STRANEGLEA TANEE & CO LIMITED,S997473245448
R724932466471,Gluni Liverpool Group Limited,S773404608109
R725049765767,Sane New Limited,CR318841821464
R725158469599,SUNIRESUNI COVENTRY & CO PLC,R494141357148
R725308432808,Glea II Properties,C323961548740
R725613547679,Grallis Coventry Land,S656885181095
R727986501393,Gruni Coventry,CR327996901945
R728375858710,Groneglane,S692626961048
R728616170547,Cheagr resalli,S159695141697
R730275204438,see & co limited,CR327996901945
R730450999911,brileresalli gluniglite & co plc,S716753859100
R731328318950,RESONESTR LESALLI INTERNATIONAL,C622523283889
R732775205767,Strorachee B UK Ltd,R677791634568
R733556529584,suniresuni london international,C536590531949
R734701416772,Stroratan lesees Ltd,C446451838999
R735250298742,Resanebrone Wales Plc,R703033523648
R736194891133,SONESTREA II GROUP,R307075657850
R736992345107,GLUNI COVENTRY LTD,S393536486797
R73701837307,streeresora glonech uk,R712870442185
R737749377192,TANUNIGLEA TANUNIGL LTD,C665903343271
R737908658414,Strunibr II Properties Limited,S918207575601
R738116720722,Sanetanile Midlands & Co,R444971197985
R741186572306,RESEE II PLC,C903490391789
R741264583254,taneabr associated uk limited,C918306506787
R742134706261,BRILE ASSOCIATED PROPERTIES LIMITED,S271491157805
R742309575364,Breabrora Liverpool International Limited,C517470352138
R74454827078,Strorachee Wales Group Ltd,CR890024932013
R744931730306,SEA NEW GROUP PLC,C475440181821
R745814359579,Gritebr II Ltd,S262785547976
R74638554710,salliglee liverpool limited,S524518995202
R747072609071,BRILE MIDLANDS PROPERTIES PLC,S160047198541
R7472418589,Grallis Old International,C847342952272
R747249211965,Resonestr Coventry UK,C622523283889
R747390332812,Tanunilesite streetanora & Co Plc,CR893460905491
R747658367401,Greasite Wales Group,C786772596138
R74806925526,gleetan associated properties limited,R407930232157
R748188640582,glane uk plc,R347154423574
R750779370370,Leseares Coventry & Co,CR102968664636
R751140298341,gloneles new,CR751192313057
R751916344272,Tanalligl II Group,CR380112987081
R752555803117,RESEE GROUP,CR913367978546
R754466365450,Suniresuni sunich & Co Plc,C536590531949
R755668678458,TANEESITE,CR94973497590
R75595014532,Tanuni Coventry Land Limited,R319811135363
R756150317537,Gluni glonegr Land Plc,C185254232487
R757359230616,chane group plc,
R757670721630,TANONEBR GROUP,CR349788832849
R760204995739,SUNIRESUNI OLD,CR387710716445
R760601752681,Streagl Associated UK Ltd,CR96721391383
R7608595934,Chee broneles Land,R898519571313
R76103635185,Cheeles Properties Limited,
R76362517520,Britestr Coventry Properties Ltd,CR916893142597
R764915829891,Glaneres leseetan Land Limited,S57279960295
R765465881584,Sea resea UK Limited,R40232501033
R767274158262,Chitegl soragr,CR795762947410
R767982939170,Tanuni Associated Ltd,C11453236465
R768198395886,BRONE OLD LTD,S26760579698
R768306239217,SALLIGLEA LIVERPOOL LIMITED,R771728523727
R768331171712,chile london uk,CR374662930956
R768408287428,Breabrora sea & Co Limited,CR91284447390
R769257836278,Stritech Wales Land Plc,C91966670455
R771415779591,Lesalli lesea,R711042343453
R771728523727,Gree salliglea & Co,S332940840982
R772421139605,CHITESTRUNI WALES LAND LTD,CR801928624634
R7747895548,cheasea resora,R280870102298
R775910144981,Grallis II Plc,S656885181095
R776524428366,Breabrora Associated Land Ltd,CR902011179589
R779101720,LESONE LTD,S750415880604
R779700168968,Taneeresile Group,CR439799132345
R780983731692,Brunibruni Group Limited,S794481448797
R783544135760,lesile grorares group ltd,R814250727802
R783670100887,sea international,
R784073261240,lesileres resite ltd,R357821297019
R78454762941,Gritebr Liverpool,R146356501002
R784585318222,Grees International Plc,R881353583537
R786655654181,Suniresuni Midlands Group Limited,CR141561467233
R788051326077,Tanuni resorach & Co Ltd,CR334147381489
R788065377835,Streagr grilebrile Group Limited,C505964779166
R789020237274,Glallich grunich International Ltd,S852414462952
R789439328159,Tanalligr Midlands Land,S33878076967
R790976729210,Grallis Coventry,S656885181095
R791428580664,Strorachee sunistr Limited,R677791634568
R79148086300,Gluni Midlands Properties Plc,S490404906799
R792713123005,Breeglone B UK Limited,C336308768838
R796090749057,Grallibr Liverpool Plc,R93371328038
R796333116981,Cheeles chileresalli Group Plc,R76103635185
R79636217662,gluni ii,R594592226202
R796517373532,sunichile,C874286179177
R796787185729,leseares b land,R583734558500
R797195938850,Grora Coventry Properties Plc,C473280412916
R79725484302,See II Ltd,R50172495323
R799312997310,GRONE PLC,C742849827
R800459105739,Resalli Liverpool Properties Limited,S95412667768
R802635784256,Resonegr UK,C83000252052
R802842193211,Soneresee Ltd,R825407386183
R803278485666,Salliglee Wales Group Limited,R46839178093
R803705808638,Reseastrane II International Limited,C205544922474
R8046394662,Gree site International,C956946519859
R805110580016,GRORAGLEE CHALLI PLC,R474308572969
R805943178700,Stritegralli Land Plc,S271491157805
R806255303317,tanone ii properties,R897668827597
R806589169194,resonegr new uk limited,R802635784256
R808737287052,Salliglee tanile & Co,C51237546364
R809467187738,Resalli Liverpool International Ltd,CR290372190391
R810778651553,Lesalli Old Ltd,R711042343453
R81140075799,lesalli chite group ltd,R711042343453
R811611199001,RESALLI MIDLANDS & CO LTD,R904296176253
R812109390468,Resonestrane lesite Ltd,C335815351353
R813162781014,Strilelesile tanile Plc,S245938203350
R814250727802,Resile lesile Plc,C854872309225
R814256406213,Gluni brunigr Group,CR246376658590
R814324765488,Lesileres B Group Limited,R684979642676
R814740362605,gree gleagr ltd,CR61019235390
R815122805347,Straneglea Old,S997473245448
R816559273857,Chora Associated & Co Plc,S675993292454
R817996565888,Sea Properties Plc,R76103635185
R818113542022,GRALLIS RESITETANORA LTD,S195140718974
R820172679856,chora liverpool,R177105721207
R820496367651,Salliglee gleechora,R46839178093
R820750814862,glonegrea limited,CR890024932013
R821219382676,See glones,R572622580762
R822328939231,chitegl associated & co plc,R51268354833
R822897413243,reseachile group,C24232289673
R823053603598,LESANESTRALLI MIDLANDS UK,CR184088887918
R825407386183,grora group,CR948287192058
R828290759352,STRALLIRES GREA,R24795883507
R831540699089,Lesora & Co Ltd,C665572908905
R83179588352,Sone Wales Plc,S598748209011
R83187316149,grane midlands & co ltd,CR964926351101
R83268455149,Salliglee tanora Land Ltd,S524518995202
R83333660646,Cheales Liverpool UK Ltd,S100240634395
R834062861489,lesanestralli ii properties,R267093501745
R8357415165,TANEE & CO,CR660703846201
R836887767164,GRUNI MIDLANDS LTD,C877394517686
R839179166680,Brilestrile Ltd,S137591360572
R840801801116,Grallis lesane,R725613547679
R841017515595,Resonebr Midlands Properties Limited,CR987157853704
R841534766577,Gruni New Land Limited,CR327996901945
R84209625053,see tanane plc,CR967761584959
R84267644757,Lesileres Old Properties,R684979642676
R843465848096,Grea New Properties Ltd,C12149984059
R844302187135,GLUNI LONDON UK LIMITED,S773404608109
R84565275715,Sonebr UK Limited,C25868452830
R846143675772,RESILE LESANEGRILE UK LTD,S137591360572
R84638692000,Salliglee Liverpool Properties Ltd,R46839178093
R847812624415,TANEEGRONE,R50172495323
R848601393830,Sanetanile II Plc,R444971197985
R849627309056,Lesanestralli B & Co Limited,S61480853478
R850277489908,Chora Midlands,CR435022104004
R850877386661,cheasea b group ltd,CR652921242370
R852132846618,leseares london ltd,R583734558500
R85247288064,grora midlands & co,C473280412916
R852950359733,sone london ltd,S598748209011
R853376939554,Resile Liverpool Group Ltd,S137591360572
R853741783320,Gritebr London Land,S25221961746
R854909126374,Taneabr Coventry Ltd,C25868452830
R855775610026,Chitegl Limited,R594592226202
R856126557535,Gluni resone Properties Ltd,S420040260131
R85628106272,Gralli glanetanite Properties,S193354993547
R856594245400,Sonelesile London Ltd,C958668480001
R858113497826,Sea II Properties Ltd,C742849827
R8602615644,Gree Wales Plc,CR29173308363
R860395717497,Suniresuni B Group Ltd,R725158469599
R861303961901,Sea resitebree Properties,C742849827
R862631455950,GRALLI PLC,R594592226202
R864380943930,RESEEGR RESEAGL LAND,C156643378033
R865258416636,Gree glonetan & Co Ltd,CR61019235390
R867531838668,Grallitanea II Group Limited,R954396333133
R868971257265,Gleeres Plc,S25221961746
R871304812888,Salliglee Wales Land,CR427002328436
R871891858267,leseares b group plc,R583734558500
R87235117067,Chites New Plc,R925312625630
R87287152607,tanalli wales properties limited,CR439799132345
R875601118363,glea plc,R789439328159
R875682699780,Resone London International,CR212950528676
R875719724733,STREERESORA LIVERPOOL LAND,R712870442185
R876606159174,LESEETAN WALES PROPERTIES LTD,S221002629627
R87708694045,glaneres old group limited,S770471660122
R877713889124,SORAS MIDLANDS UK LTD,S125570395564
R88077843873,gree midlands properties ltd,CR61019235390
R881353583537,brile old international plc,S921996788570
R883163435488,Sora Group,R614155850801
R883319302157,Grallis B & Co Plc,R725613547679
R884825912335,Brea Ltd,R351224471801
R885245986386,Brone Properties Plc,C853671105454
R891040915504,Tanone Associated & Co,R897668827597
R891551259967,Stranegruni Land Ltd,C395103917016
R894458190902,Cheales Wales & Co Ltd,R682814827387
R896123662253,Cheagr Old International Ltd,CR734136983930
R897376967017,gree wales land,R422132303008
R897513855166,Leseetan New Land Ltd,R764915829891
R897668827597,Tanone Ltd,
R898519571313,Sane chee Land Ltd,CR318841821464
R898767319996,Leseetan New,S221002629627
R899179211316,GREE OLD & CO PLC,S23907549916
R899469337622,Chora Coventry & Co Limited,CR435022104004
R900539324502,Brunichile Properties,R233705955466
R900822685852,chora london uk ltd,C500371377607
R901474282501,See Old Properties Ltd,R572622580762
R902655216433,Sora Associated Plc,R883163435488
R904240961337,TANEE II GROUP,S178331315212
R904296176253,Resalli Midlands Group Plc,S95412667768
R904736779904,Lesunich Land Limited,
R9061125527,Taneabr II UK Limited,C25868452830
R906428103237,sonelesile london,C958668480001
R907913521738,Brile lesiles Plc,S271491157805
R909187282418,RESONE STRALLI UK PLC,CR212950528676
R909288845539,Taneeglite Plc,R494141357148
R90982139305,gritebr b properties,R997451278184
R910982612024,Brileresalli chiteles,S716753859100
R911309635490,Resunilesuni & Co,CR102968664636
R912580200546,granestrone & co plc,S949186899925
R913042779578,strora ii uk,C591367554078
R913165384172,challis coventry uk limited,S308267184470
R913298275534,strane ltd,R910982612024
R914513158356,greastrile london & co ltd,R395768779486
R915397922333,Suniresuni strilelesuni Limited,S895458274435
R915742707190,Brite Land Ltd,C742849827
R915810567825,Britegrane Old,C146483763770
R916903667356,bralli old group plc,S484032499382
R918455519129,gloneles liverpool plc,CR751192313057
R91847093101,RESILE NEW GROUP LTD,S137591360572
R918649539185,Gree Coventry UK,C853671105454
R919756685610,Gruni New,CR327996901945
R920080963685,RESONES UK,R35929259874
R92055379347,Strorachee Liverpool UK Plc,R39059142650
R921149675540,Chunichite Properties Limited,S420040260131
R92258589386,Gritebr leseetanora,R713689431914
R92371226457,Gluni Wales,S393536486797
R925312625630,chites wales uk ltd,CR972518335476
