land_id,company_id
TR706375453809,CR656344193297
TR706397410,C498567266942
TR706425232552,S178433510159
TR706428768267,R564798178132
TR70642954709,R177105721207
TR70645315942,S708712431537
TR706474745360,S59473485746
TR706512377781,CR119027379060
TR706578221509,C903487843119
TR706628646355,R964953809460
TR706658357449,R805110580016
TR706672182126,S827758731804
TR706827700656,C11453236465
TR7068614845,R350182317414
TR70686307126,CR706261205313
TR706863588664,C568588548669
TR706864453083,C6550062356
TR706930819350,CR923686504058
TR707075806168,S232709415599
TR707092206190,S637917689179
TR707106952564,R990724975152
TR707136436029,R810778651553
TR707207538873,CR551263255039
TR70725985868,S59473485746
TR707288798316,CR114120579704
TR707335350879,R308416853768
TR707430823812,R337885620018
TR70746475631,R478274439044
TR707502905755,CR80335448539
TR707507648232,R805110580016
TR707610530867,CR713482463859
TR70763554359,S827758731804
TR707655396473,C332521205056
TR707705539505,CR713482463859
TR707822983694,R853376939554
TR707856431082,R131038522767
TR707902229670,S375549183226
TR707958993741,S637917689179
TR707962663415,R14146819289
TR708016149035,C665903343271
TR70801914527,C7845575242
TR708049204051,CR727560947210
TR708058699150,C122743610118
TR708080513143,S908788533980
TR70808614081,S201476103199
TR708133442559,CR206004380361
TR708140967186,R805110580016
TR708142529155,R429073529027
TR708150897688,S550005392985
TR708179548021,S608539204331
TR708180422624,S375549183226
TR70821739399,R14146819289
TR708306955715,S653986615614
TR70830912816,CR795245890399
TR708318592878,C436822897812
TR708353336327,CR874756817358
TR708382205807,S608539204331
TR708410833149,R805110580016
TR708412970334,C37094815689
TR708517140350,R151919292782
TR708526564595,R814256406213
TR708541794580,C659685682807
TR708653211006,C588860501079
TR708654132065,R928087587436
TR708660324256,R666470705229
TR708686772664,R84565275715
TR708690441148,S808744345450
TR708739357440,CR654867845835
TR708772406371,R591819899055
TR708773729481,CR783198615036
TR708782308435,S908788533980
TR708800806258,R84565275715
TR708833505304,C903487843119
TR708848823432,S637917689179
TR70884949256,S637917689179
TR708900421829,S223039727902
TR708912997022,CR713482463859
TR708931510974,C994840160544
TR708935430490,CR713482463859
TR708963352596,CR795705730009
TR709016221983,C349573165350
TR70912696685,C260483934511
TR709128333716,R717615300617
TR709185730320,CR65017088359
TR709191352086,CR555620303580
TR709211277156,CR874756817358
TR709272266972,R666470705229
TR709286510687,CR915977980863
TR709300866818,S385413546901
TR70930342206,CR486101712094
TR709316240329,S675250864354
TR709318905325,S761931434726
TR709336909148,R849627309056
TR709381497501,R119341965993
TR709384694834,C902242338621
TR709386290909,R805943178700
TR709400601750,C857143432536
TR7094086126,S375549183226
TR709428438791,S608539204331
TR709455719524,R119341965993
TR709464197624,CR310905580460
TR709477130491,CR713482463859
TR70947761850,C37094815689
TR709490188214,S637917689179
TR709495796599,R805943178700
TR70951832529,CR233667834251
TR70953095137,CR783198615036
TR709548774084,C13372708040
TR709646825910,C850618627983
TR709677229711,R928087587436
TR7097102464,CR114120579704
TR709711991483,CR504201865764
TR709716689503,CR795245890399
TR70975561721,CR233667834251
TR70975636594,R912580200546
TR7098457596,CR923917438195
TR709845838615,C11453236465
TR709895711522,S353503182083
TR709899158424,R590980645905
TR709903857267,R653709434810
TR709907936719,C538548926956
TR70994142907,C555131983189
TR709962982815,R666470705229
TR709963133716,C500371377607
TR71005442785,S129823627207
TR710078316384,C349573165350
TR710089429479,C498567266942
TR710131879936,C11453236465
TR710168201886,CR80335448539
TR710171688421,CR915977980863
TR710191241052,R668887724510
TR71024751136,C519152139039
TR710326557255,CR459248507790
TR710331246683,C219662665970
TR71033188387,S35506426664
TR710342540492,R805110580016
TR710456766066,C13372708040
TR710491472275,C696792776381
TR710508839625,C677013818504
TR710515493362,CR114120579704
TR710562359925,CR853956581654
TR710563995453,CR87150949837
TR710591387331,S827758731804
TR710634801680,S232709415599
TR710642502729,S242445566060
TR71069228770,S55039215188
TR710739573198,C857143432536
TR710785331334,C918306506787
TR710820756703,CR171511710883
TR710834874129,S365579778508
TR7108416257,CR783198615036
TR71088728910,C24625111011
TR71090245746,CR102968664636
TR710937336673,S77761530024
TR710942802163,S486332698466
TR710995723185,CR83553746062
TR711000116062,C93320439506
TR711034451243,C850618627983
TR711127952655,C349004818744
TR71118518969,C40648968635
TR711232350488,S675250864354
TR711245807038,S242445566060
TR71133986855,R849627309056
TR711364234668,CR114120579704
TR711438986589,C55651347661
TR71144891067,R54481457783
TR71144972847,R591819899055
TR711460449176,C470685675061
TR711490257535,R809467187738
TR7115226436,S178331315212
TR711543683394,S644620252216
TR711565378923,C500371377607
TR711568218915,C903487843119
TR711613221693,S60176329917
TR711647148481,CR654867845835
TR711647502551,CR737246573806
TR711654228119,R119341965993
TR711666972244,C110573369242
TR711697800293,CR811166384274
TR711746897707,CR43246051644
TR7117893874,S3204071518
TR711818198627,CR114120579704
TR711838922677,R83268455149
TR711890863168,S588373303576
TR71194644390,C857143432536
TR7119684913,C403835928361
TR711971732909,R805110580016
TR712014163229,C6550062356
TR712051140524,CR264673710960
TR7120524391,C37094815689
TR712089958198,CR69735252366
TR71218992846,R590980645905
TR71219501341,CR294531882647
TR712197947229,R83268455149
TR71221878825,C538548926956
TR712268482270,C696792776381
TR712467863030,R48156846185
TR712512792702,S3204071518
TR712522818863,C696792776381
TR712529395530,C641795813078
TR712576535239,CR310905580460
TR712667793140,S583048510534
TR712670894240,CR504201865764
TR712732112817,CR629757816781
TR712820257704,R48156846185
TR712832321783,C500371377607
TR712890402349,R990724975152
TR712891859810,R151919292782
TR712941685189,R16412228157
TR712997623635,CR757199606799
TR713016213788,C918306506787
TR713038905574,C127565968843
TR713056634870,R805943178700
TR713071818497,C20695518246
TR713075918990,R875719724733
TR713082604223,R652026353427
TR71313459058,R912580200546
TR713166195038,CR119027379060
TR713169898774,S520447518974
TR713231991252,CR757199606799
TR713233139332,C40648968635
TR713239399336,R429073529027
TR713251622715,R48156846185
TR713267553158,R717615300617
TR713305469189,CR83553746062
TR713360169685,C198751675116
TR713371765289,R335184364557
TR713388721339,CR811166384274
TR713400180283,CR432610693265
TR713401492051,CR83553746062
TR713462517289,S908788533980
TR713464458236,C902242338621
TR713481365697,C696792776381
TR71354660267,S525935105592
TR713548759242,C13372708040
TR713561518129,S234650831198
TR713588451887,S972251908652
TR713608394618,R48156846185
TR713632607995,R151919292782
TR713677342220,CR373501801
TR713696882909,R84565275715
TR713704670668,S486332698466
TR713720734179,C403835928361
TR713728779678,C696792776381
TR71375286728,C316979864735
TR713771859739,C55841182577
TR713814281409,R590980645905
TR713838502,S841034185441
TR713844962343,CR87150949837
TR713857869162,CR727560947210
TR713881706134,R653709434810
TR713887879492,S160390550818
TR713889974970,C670799455101
TR713930971998,R849627309056
TR7139797140,C902242338621
TR714063584339,S242445566060
TR714105223032,CR713482463859
TR714116908569,C12149984059
TR71412043217,CR310905580460
TR714162196836,C122743610118
TR714180960865,R119341965993
TR714183886260,S952330424674
TR714190177454,R688893959450
TR714212161922,C12149984059
TR714249103555,S55039215188
TR714346510402,R681239563875
TR7143483820,S952330424674
TR714367667606,R83268455149
TR714406330563,C295212267364
TR7144298464,S583048510534
TR71445717765,S110110593359
TR714503517288,R54481457783
TR714519652057,C20695518246
TR714519838816,C498567266942
TR714583408215,C6550062356
TR714654170125,R590980645905
TR714656873988,R83268455149
TR714661618935,S234650831198
TR71467074179,S232788239882
TR714775243595,C99989495688
TR714807194536,S234650831198
TR714851783918,S178331315212
TR714860717487,R54481457783
TR71486225517,C113883303122
TR714893852735,S312690706410
TR71489651727,S637917689179
TR714974137432,S223039727902
TR715061392986,S504842321794
TR715069301558,R805943178700
TR715082159509,S827758731804
TR715087696819,CR290569187576
TR715102915515,C316979864735
TR715116448794,C12149984059
TR715157514453,CR171511710883
TR715168546505,S141114383956
TR715176743315,S178433510159
TR715193570886,C500371377607
TR715233960090,CR87150949837
TR715253958265,R805943178700
TR715286341849,CR95016066646
TR715314896676,R590980645905
TR715323546,C20695518246
TR715351661660,S129823627207
TR715356491425,R429073529027
TR7153813380,R564798178132
TR715407292966,S3204071518
TR715425337131,R821219382676
TR715455175187,R151919292782
TR715464751930,R308416853768
TR715479338682,R23776857499
TR715508353102,R591819899055
TR715520584284,S160390550818
TR715538379039,C850618627983
TR71556623940,R151919292782
TR715611535458,C908550137579
TR715619861517,C378823819744
TR715634189619,R912580200546
TR715686989832,C451677135861
TR71571528689,R54481457783
TR715734391957,CR896583572163
TR715768228405,S841034185441
TR715780258947,R502230410439
TR71581015386,C641795813078
TR71587332075,CR848368971683
TR7158852009,CR80335448539
TR715890372968,CR757199606799
TR715910854417,C30870158900
TR71592735056,R23776857499
TR715940908822,C914816594822
TR715952883349,R84565275715
TR715970262526,S637917689179
TR71606964928,CR727560947210
TR716072959254,R12996266868
TR716079888812,R590980645905
TR716080551098,R54481457783
TR716089274268,C465489125192
TR716115270435,C295212267364
TR716175501573,C113883303122
TR716259846627,R12996266868
TR716260779956,S808744345450
TR71633975667,S178331315212
TR716348455075,C127565968843
TR716383209277,S653986615614
TR716387711611,R119341965993
TR7164587964,S908788533980
TR716500694166,R151919292782
TR716546207830,R809467187738
TR71655239402,CR915977980863
TR716562524819,CR87150949837
TR716564417796,CR435488911868
TR716594658783,R96630368062
TR71661998357,R717615300617
TR71662697342,S234650831198
TR716647653377,R269418758472
TR71664866186,S908788533980
TR716819792393,C641795813078
TR716869190341,CR654867845835
TR716914686384,C498567266942
TR716921351859,S931449110695
TR716927260640,R867531838668
TR716929320948,C99989495688
TR716953129980,S608539204331
TR717019572173,C316979864735
TR717021595284,C20695518246
TR717088677635,S952330424674
TR71711326486,CR102968664636
TR71714888507,C902242338621
TR717166614686,S520447518974
TR717180736434,R229761284273
TR717201503050,S365579778508
TR717223566529,S374183203303
TR71726613921,CR968509733482
TR717286736927,CR432610693265
TR717316308096,R48156846185
TR717330214045,C219662665970
TR717333275340,C696792776381
TR717340659882,C902242338621
TR717350986232,C903487843119
TR717359725103,C665903343271
TR717399700560,CR290569187576
TR717437374107,R564798178132
TR717444574190,CR506004523070
TR717455598812,S47399595820
TR717457634455,CR783198615036
TR71747641896,R119341965993
TR717507464542,C70100506313
TR717510971289,S675250864354
TR717542646213,CR777832917327
TR717577289475,C500371377607
TR717577801896,S439715196849
TR717698795686,S608539204331
TR717711626887,S637917689179
TR717750836840,R308416853768
TR717769169357,R912580200546
TR717788443477,R151919292782
TR717833985358,CR432610693265
TR717836106100,R585005168566
TR717853516672,C850618627983
TR717861562211,C295212267364
TR717879456485,S908788533980
TR7178921496,C260483934511
TR717946135810,CR95428484064
TR717957380496,R564798178132
TR717978584203,R668887724510
TR717996779625,R386143586539
TR71800526736,C641795813078
TR71803791173,R14146819289
TR718075785616,R484974489427
TR71812326054,C11453236465
TR71814235367,CR853956581654
TR718185250862,C918306506787
TR718192161988,R805943178700
TR718197108931,C659685682807
TR718256658683,S675250864354
TR718270727579,C670799455101
TR718330772576,S178331315212
TR718361501194,R209582834537
TR718361621679,S637917689179
TR718404130337,CR795705730009
TR718430600977,CR432610693265
TR718514678076,R990724975152
TR7185237378,CR737246573806
TR718548551238,R990863239543
TR718581143543,R647600876296
TR718605796935,C6550062356
TR718634191675,S178331315212
TR718643755675,S110110593359
TR71865304301,R805110580016
TR718779326276,R177105721207
TR718782334286,R591819899055
TR718792914207,R990863239543
TR718806911459,R810778651553
TR718869689560,CR432610693265
TR718913167140,R16412228157
TR719004405653,CR206004380361
TR719025677775,S35506426664
TR719034180573,CR63726159656
TR71904235170,S637917689179
TR719075307208,C470685675061
TR719086450161,S952330424674
TR719102516835,C349004818744
TR719109381582,C903487843119
TR719116778117,C381290136160
TR719217689118,CR310905580460
TR71927882356,R809467187738
TR719324471874,C538548926956
TR719346921367,R151919292782
TR71938411512,S908788533980
TR719415547266,R12996266868
TR719420685180,R814256406213
TR719432751468,R814256406213
TR71943392771,C857143432536
TR719443361819,C11453236465
TR719454105147,C71376627218
TR719479437985,R84565275715
TR719601657901,CR114120579704
TR719603826747,R48156846185
TR719624425543,R177105721207
TR719690859403,S608539204331
TR719721939623,CR896583572163
TR719729996080,R337885620018
TR719733454517,C711174129592
TR719766933610,R392940951280
TR719774516215,CR49340755304
TR719779934915,CR87150949837
TR71979924044,CR63726159656
TR719804431201,R591819899055
TR719816364399,S486332698466
TR719828633864,C260483934511
TR719869564651,R151919292782
TR719871837736,CR114120579704
TR719908640023,CR795705730009
TR719921569514,R564798178132
TR719923744685,CR155416371582
TR719937762771,R119341965993
TR7199873243,R7747895548
TR719999672241,CR706261205313
TR720038975050,C198751675116
TR720049958468,CR290569187576
TR720068269617,R733556529584
TR720112973389,CR310905580460
TR720145999286,CR915977980863
TR72016923534,CR777832917327
TR720178247571,S35506426664
TR72021179554,R16412228157
TR720237125831,S47399595820
TR720257590839,CR102968664636
TR720340882165,S341935930538
TR7203759041,C349004818744
TR720376441287,C524314336416
TR720378500503,S637917689179
TR720392963484,C260483934511
TR7204193966,S234650831198
TR720433751136,R912580200546
TR720471598499,R964953809460
TR720504322152,CR432610693265
TR720542993580,CR60914812857
TR72055510379,S583048510534
TR720612854424,CR136479728025
TR720620735275,S223039727902
TR720639655377,S827758731804
TR720643245112,S232788239882
TR720647516927,R245333689855
TR720673794219,CR323985274332
TR720689316886,S637917689179
TR720700723585,R83333660646
TR720701925911,R47707058158
